subte,hospital,metrobus,universidad,escuela publica,escuela privada,centro de salud
1090.53491001,2495.21763914,219.318890842,911.922150434,198.25700458,252.63354896,829.758546025
551.245497092,743.252355704,2448.998831,592.398668138,81.6006550788,160.878072677,988.591983236
484.630403535,1213.73908622,2691.04194585,155.97193681,146.803460616,72.9805563499,1076.06245308
448.113868102,1357.91820931,2607.89767222,107.742975128,60.2915062731,71.6792828057,937.057157388
1777.43216699,286.243133344,304.993560576,1347.27610536,74.6160610148,193.526779772,1146.0138804
933.652635874,795.450743042,1061.52975068,996.082423179,380.323875649,214.963747749,909.962015001
1079.52272984,848.029089012,912.781568181,954.347205938,419.808413899,179.753637446,829.131574625
1079.52272984,848.029089012,912.781568181,954.347205938,419.808413899,179.753637446,829.131574625
755.935823191,507.505676013,617.021812899,859.733967802,333.763470465,554.846215665,748.794933991
701.930116859,476.89544228,421.87640903,850.906276496,393.400515283,416.022438674,612.150784888
1566.8063463,2188.59219015,4349.53902247,1423.56516622,241.106673454,403.363846827,1690.26820946
1952.66480347,1851.87765202,4362.94737639,1075.52403993,192.835523478,57.8687184398,1612.1384935
1952.66480347,1851.87765202,4362.94737639,1075.52403993,192.835523478,57.8687184398,1612.1384935
2408.46375175,1485.74221246,4422.73070386,716.866808599,156.389495448,337.500991257,1636.90275784
2408.46375175,1485.74221246,4422.73070386,716.866808599,156.389495448,337.500991257,1636.90275784
3660.54703156,996.576392142,4434.89320582,725.263885572,49.5017850658,207.549993972,2245.92079924
1386.71796098,1718.98160691,951.956166704,1360.03238877,263.415059661,89.7216178931,1668.80357688
4127.13439158,1045.04735118,2421.7777511,1434.05801071,109.12204238,350.318102053,1772.85652779
3956.45061714,316.733453648,3426.93652732,553.922335998,177.894960391,157.838190571,1820.02341095
349.016821722,390.50657377,195.971135286,535.449546773,165.276300658,143.523084894,610.037769914
135.93335994,968.001484173,2723.8073396,287.616050979,221.020492998,128.031357756,503.184439293
135.93335994,968.001484173,2723.8073396,287.616050979,221.020492998,128.031357756,503.184439293
478.158025156,879.813273435,2452.67863217,449.298024351,327.643076167,159.975514161,56.8933008149
478.158025156,879.813273435,2452.67863217,449.298024351,327.643076167,159.975514161,56.8933008149
394.870742858,901.698079365,2312.33315572,331.389746916,201.716105719,156.741332611,122.544173726
394.870742858,901.698079365,2312.33315572,331.389746916,201.716105719,156.741332611,122.544173726
520.828988638,1063.57474812,1660.47362784,226.059158613,201.8383375,174.407181012,402.488667275
246.633983772,2627.87154225,765.768142819,285.302468165,266.251953589,112.965493771,755.067847653
531.067402466,838.415046008,1302.83462173,700.999876098,332.634659615,70.5136617915,247.647962124
596.1767144,2284.87840542,242.146053177,710.037990011,285.873886806,154.162710246,242.65066922
516.408449932,2383.03962272,371.31415957,587.735914283,201.701292529,184.425153177,363.695250888
220.931565725,2615.54047606,759.272858494,264.467850801,252.841953597,131.431941745,743.876881686
495.881519815,652.284270224,2412.84417618,458.325161505,185.326052135,38.263544195,74.1940617613
295.987113054,661.897022484,2669.66051114,153.070947848,161.533572444,279.656107245,311.984960809
116.60419522,426.568414161,2345.42833712,672.337708599,180.095607068,107.319742952,238.428660224
449.694635347,1920.22102408,1031.46333626,991.601537044,270.615192419,309.600818742,1096.05997466
814.87275117,1485.88359582,721.907693239,804.34239055,346.310387047,66.5658779714,441.334730805
2338.42381874,873.653875331,1796.0829825,359.730032702,253.349206495,280.543772624,1079.24684395
2118.65543498,1568.73168289,675.399012104,1871.01605413,163.007624359,98.8512981764,933.740659239
2987.36914138,1658.01930098,1514.84103577,1256.10327297,207.511046138,60.2560132932,1429.76862626
2957.97458462,1636.7727658,2055.48663154,1062.04222945,103.228120114,49.4590468577,851.700873362
2550.53818345,1347.24920416,2958.85391818,1119.08450905,226.74937728,212.645192305,220.745283476
377.58822806,954.682971731,2214.30164518,441.02068248,57.578466766,260.228926252,912.632018493
172.347851504,962.59537337,2326.86426126,182.924615411,158.591453772,133.803293883,224.709362433
659.912214811,1226.26066019,2310.75544747,955.266829104,159.17900744,346.166220884,275.535256912
736.359669442,1105.69585344,2234.20052548,997.666388512,302.991874926,281.11776953,307.285170796
1074.67008087,736.004336276,1957.22792213,110.417562133,33.6657903666,142.676215102,1275.68947423
1414.36858576,1110.73476211,1901.87793841,765.664968147,257.405816224,356.781582436,1281.10202661
2373.74560791,2089.41003456,1823.67535616,753.965097306,170.402515585,206.104841374,744.538129824
2616.52724361,2092.38943409,1354.51767646,2657.02700908,113.988630781,448.468596078,2905.06543965
920.587048047,2604.76342916,326.645560676,790.535997215,169.648305747,318.171093945,767.717861217
819.079980507,2851.86798044,582.373830051,539.986666405,250.490202184,253.98694401,913.009361798
224.222673644,1311.36351721,2425.20195924,383.886984949,231.438803167,39.9835096332,1135.87521895
402.789007858,1211.28156562,2593.39078111,124.97527809,123.015635761,168.015235599,1046.05770683
379.025900658,880.190959826,2633.54930871,654.490980434,191.131576647,277.377062662,821.137641174
437.586179972,1024.32063774,2547.59857743,556.820060589,120.678567833,127.572833038,935.157093474
325.717016142,1060.00283789,1850.63685171,188.782492077,137.282850902,72.1543730494,466.746413121
325.717016142,1060.00283789,1850.63685171,188.782492077,137.282850902,72.1543730494,466.746413121
325.717016142,1060.00283789,1850.63685171,188.782492077,137.282850902,72.1543730494,466.746413121
925.479394485,941.127407579,1015.04334523,130.479061312,44.9766613448,252.347629053,1863.59668534
663.140909204,1014.14703697,756.179711652,98.2909726127,142.622521712,90.4585441558,1597.35527517
280.919214518,901.412520366,393.924673468,49.5135660463,131.016148046,195.596380124,1200.09401869
232.801358194,650.993554425,633.93269679,266.151923079,90.202127232,183.774980287,289.353015906
197.978550585,162.655783236,656.043777426,761.134999297,234.728320077,68.2306490355,273.307556439
294.755795246,133.424571783,687.46623665,877.260047545,116.253891504,129.999702465,394.987092931
133.950708635,672.143867037,723.709015439,715.91910652,330.911067333,258.932537044,586.405751298
265.120896793,641.256417469,852.277481196,399.834143764,54.2643494201,80.0912505873,181.040608028
265.120896793,641.256417469,852.277481196,399.834143764,54.2643494201,80.0912505873,181.040608028
265.120896793,641.256417469,852.277481196,399.834143764,54.2643494201,80.0912505873,181.040608028
265.120896793,641.256417469,852.277481196,399.834143764,54.2643494201,80.0912505873,181.040608028
154.284633736,666.132106187,894.112554181,472.049845599,36.0156364767,113.327046089,343.8564019
720.116844995,1210.2227852,305.117427649,1731.61625254,84.9192946742,372.76190286,1257.34535098
600.024679503,1340.22644562,226.151341193,1756.05397091,167.271889246,242.603539016,1270.41522955
600.024679503,1340.22644562,226.151341193,1756.05397091,167.271889246,242.603539016,1270.41522955
299.987677557,1728.42736173,245.484508605,1693.75496345,221.529376683,130.665071196,1382.69096888
270.150105344,1905.15795435,222.83408261,1508.24829981,60.9994398243,285.339668866,1508.90924366
613.707385832,2052.47051683,276.980174719,1206.31666476,236.393703446,416.969166445,1473.34898179
731.284779773,2106.63607391,363.171376257,1146.06295081,281.575155219,359.52624141,1346.36932574
731.284779773,2106.63607391,363.171376257,1146.06295081,281.575155219,359.52624141,1346.36932574
731.284779773,2106.63607391,363.171376257,1146.06295081,281.575155219,359.52624141,1346.36932574
1007.13858155,2327.19267566,131.915650395,1065.38856535,50.8489587681,65.3671091029,590.810774518
649.378248441,2259.37967834,139.74524478,781.771475893,326.868042345,238.252966391,222.256709674
437.274650856,2109.94002226,176.925570584,624.871405363,418.702173837,51.051302613,93.0494100659
311.154712857,2023.84120416,294.764406728,549.664899859,357.438006417,131.797810089,178.132811308
1659.52158841,46.9285487164,1848.77618515,400.032065799,42.3925328912,303.881858525,854.925110602
4704.61141644,940.742150816,701.578071388,4666.748686,168.444660133,169.973954879,4847.61422476
523.8802149,1117.25455869,391.675469343,1381.95431322,224.319399089,167.255387952,1465.57180015
512.833774536,562.92918963,96.0278974178,1105.67223513,180.746739009,148.816094773,1034.63745559
770.932444326,1112.64714978,418.532575776,885.492004627,206.481260637,453.503359057,855.412676237
770.932444326,1112.64714978,418.532575776,885.492004627,206.481260637,453.503359057,855.412676237
855.175658725,1310.43891293,513.741391132,974.059650221,227.739708454,494.921446889,778.736465076
911.41295989,1364.57283982,571.271602305,1046.08538906,133.480657248,524.832895491,663.10783479
45.8471938007,1286.16906807,69.9404594498,76.3504739814,244.508665246,228.212711745,874.519617103
141.576507658,1159.38886946,198.845860299,139.290018618,125.423590255,255.266340336,744.506482913
397.957322882,933.340923887,457.298240332,79.2559814022,128.514613122,222.937052989,516.140974094
672.279002971,822.316790001,1860.85786134,998.700990264,136.465095793,123.270058111,629.044577358
1773.54135959,606.449925831,1637.3681957,281.766647747,128.992256766,372.000308436,1980.09400349
114.719254821,915.530619948,234.057868484,121.700885157,211.476384292,143.028731108,921.446725466
114.719254821,915.530619948,234.057868484,121.700885157,211.476384292,143.028731108,921.446725466
202.117005697,604.520160861,450.788239842,205.924482811,291.233880644,153.41685038,1025.92865323
338.848598239,471.379206086,314.890718341,341.102198411,293.031038581,193.654797098,1096.4195236
338.848598239,471.379206086,314.890718341,341.102198411,293.031038581,193.654797098,1096.4195236
268.195692478,342.35819698,193.509064476,427.949463618,268.884697366,215.260211297,1188.06317573
930.205196067,681.807515783,779.337397069,1025.77153367,283.403895446,544.411950445,719.253389066
1477.24123575,2422.64925066,3208.77678434,878.070916071,442.48103703,736.937608678,885.451359744
421.319629631,733.4230045,1787.03882575,476.106365677,71.1157679793,654.462079842,895.707325493
734.603452209,206.110992166,570.616771155,206.473759814,279.444061815,81.0247008779,1409.76544664
1601.54098272,1497.17167098,1160.92832255,1479.97775424,260.925397242,351.479381799,1087.05103914
1758.17988338,1508.56296221,1360.23872939,1290.95382149,339.330366852,416.677760684,1241.09332591
329.135482097,944.114458864,2330.2597987,392.604525129,213.1223074,149.204604271,659.146122091
2168.40849768,1001.72759694,2085.12839495,545.974247042,265.28118385,406.538806056,1932.17900186
4252.38907017,966.244892402,2280.02302515,1765.06664442,178.908637151,681.078005816,2359.24211357
4450.0543262,866.33661163,3313.86889318,972.216805065,215.034486403,282.901348277,2404.06570395
804.240401059,1474.87598223,646.647322564,1035.89809531,134.483043406,125.343263686,1145.50382578
211.743706829,605.649369406,1745.89151365,506.377488923,50.0111812911,225.342726881,269.933726893
211.743706829,605.649369406,1745.89151365,506.377488923,50.0111812911,225.342726881,269.933726893
410.690841141,557.81728729,1124.03123625,457.501300115,45.3203303552,418.035680404,333.610481195
375.980007381,619.723412487,1010.11801159,477.130346846,147.301506823,490.563868134,440.938157806
658.210738412,1422.50351129,751.642083525,166.08737846,237.393913126,53.9176497993,307.768382585
323.283397133,1490.89334131,371.657356911,389.241385785,346.533942057,200.583827473,277.396290169
313.843341246,1776.43995594,1364.52891837,298.937690428,48.8968516396,40.2795834139,259.010198966
991.561664458,553.776713005,1214.53633969,1168.77799296,427.096647473,130.612529136,863.269982765
900.998358118,2084.85925748,440.399211883,1191.30640026,360.657719186,239.771677294,1203.97791586
541.657170899,1761.99657938,122.648918525,1529.30895891,279.65658377,348.409552056,1489.77400501
503.339465544,1606.09149869,134.663745143,1681.19084444,79.891577543,93.5544679321,1183.3512106
1007.90823662,954.164703875,21.5182341845,1555.10746204,308.680012446,645.578886254,1127.60280838
1124.63998217,828.76301547,122.64672066,1460.41740895,320.407658058,599.133076937,1154.26463948
1334.06277228,604.07455676,346.741976158,1312.64675606,277.602920237,381.461036028,1223.65002249
1860.79962471,71.9378830513,125.679691916,1042.85005754,53.2127279831,65.7819343419,855.088503226
1921.72578852,1250.79902884,128.279929696,1531.26504561,280.207721794,14.1849054805,734.644323664
1921.72578852,1250.79902884,128.279929696,1531.26504561,280.207721794,14.1849054805,734.644323664
1471.69053741,907.987878573,145.692368716,1221.67435679,364.032312012,250.397791557,324.482187049
1433.91217542,1151.71371685,131.375026688,1216.34820341,367.681396075,633.072649162,848.986013873
1544.54594625,1397.13220667,125.936760782,1358.67869636,296.72148613,433.809220878,1168.65114996
1544.54594625,1397.13220667,125.936760782,1358.67869636,296.72148613,433.809220878,1168.65114996
3076.95813263,975.086347538,224.213233796,3003.0684461,401.560339566,295.985369761,3109.6500169
4198.12243578,1136.07202999,137.679607046,4016.52943498,671.251938008,396.903730964,4122.71751511
5014.35576299,1821.25639733,387.158894164,4265.87975446,181.401110642,271.109813215,4920.10985312
589.860335957,596.646870954,2210.61833773,138.035600123,93.643006935,208.979443954,300.013381306
589.860335957,596.646870954,2210.61833773,138.035600123,93.643006935,208.979443954,300.013381306
334.23408029,348.816453787,1855.34736898,874.706616222,20.3130902742,133.834510123,577.976423981
2042.66940455,579.651702307,2453.77891414,690.910555741,76.0276256601,540.192706052,1368.53126693
1154.83746911,873.325809948,1545.4804575,1323.36558826,461.736911382,122.055867587,587.393694984
619.601704208,658.080659406,2162.71659018,747.373027565,165.417498409,253.041178098,246.936646578
389.141229365,482.850959455,1867.66283349,904.746555831,112.395368274,117.979587811,524.78127338
272.320132175,714.359976646,1303.93086409,1426.64759107,214.852252095,84.0757301333,812.433637487
1152.01242743,1406.66638016,565.245828617,1231.73272439,79.3747427339,123.648109927,76.2367977693
1081.66893669,1273.77008156,432.103536637,1152.7257275,126.845808555,348.673460168,295.703291046
942.472508394,1039.05016233,127.922741321,1091.57062473,108.01326732,648.193342378,845.749432695
899.688316538,923.574819199,423.95739178,1077.30228258,278.871126799,621.594608793,1069.57788112
275.052565875,693.194898743,2053.83571683,312.547277538,111.110960189,154.604652789,384.598584098
366.993427058,567.772710862,1933.15606478,306.834418814,125.335351972,134.083495259,261.213263032
408.093964912,123.23552258,1420.77085601,247.029234263,114.268237416,30.8485001221,298.510221964
447.642883341,395.585448538,1072.74642906,154.354448977,66.6106880966,153.221841303,71.3459627031
521.759877535,618.161432355,117.728920036,1144.36130235,151.755104042,97.9661054281,980.528164922
1660.64029318,2058.79993562,1080.80479508,1668.5032337,36.4233361772,231.406740343,1948.79200562
1566.12504708,2054.36418375,1370.27553881,1616.79893003,131.930472315,262.854776447,1854.51000536
454.592635848,2256.89583245,1740.49024898,688.753098595,245.248675398,196.661502373,464.980065473
603.955811932,2384.56925659,1683.65651964,595.446189285,95.635340416,82.2120379714,373.122896972
2263.27344095,1676.61231806,4513.47209162,905.545137357,143.144471742,297.551501699,1730.93197894
2563.12137948,1463.86710157,4567.11332885,730.269188487,167.283686548,412.530129618,1785.30679648
2563.12137948,1463.86710157,4567.11332885,730.269188487,167.283686548,412.530129618,1785.30679648
200.462474477,857.293671482,1604.50579581,436.275165203,171.155283875,186.587192202,267.142361086
200.462474477,857.293671482,1604.50579581,436.275165203,171.155283875,186.587192202,267.142361086
453.441943785,1128.14518601,1850.96992021,390.382642551,147.223790717,221.148875799,507.753703999
520.443473313,1081.43672343,2428.61008344,754.804151891,271.159130533,439.04136639,1105.8497758
440.588207629,1017.45738724,2507.02219368,820.542484756,351.108297994,365.34292184,1183.499358
1128.39615218,1811.52673128,2416.15698096,1657.17925816,158.666247431,472.621551211,1786.51101014
956.318406765,1603.70832372,2725.53093876,1507.19197169,238.701175972,428.993562407,1935.89259301
3024.41970671,1394.91896347,4864.23400867,853.195674248,254.337198275,653.085209636,2121.27809016
943.09506648,961.826691545,1055.46992642,831.712318126,366.231250411,312.007416958,762.418325776
943.09506648,961.826691545,1055.46992642,831.712318126,366.231250411,312.007416958,762.418325776
943.09506648,961.826691545,1055.46992642,831.712318126,366.231250411,312.007416958,762.418325776
2509.49443644,853.555114287,535.164636648,1505.66509528,255.94752599,138.022129709,1291.4262054
280.573437867,790.232146347,2079.85192938,378.367128965,112.140011411,67.5382563508,254.368898394
1540.31914684,1863.28212295,1290.3723133,639.600524092,128.55886206,198.174096921,1344.58597631
939.954394118,1741.7500304,130.298486098,1143.66804702,162.999273053,47.9093888166,886.937207058
1065.75396939,1533.16026048,504.685924817,1485.83758453,401.689664781,142.682712486,871.735183884
1286.6607492,1398.32202223,871.904939439,1648.47033258,311.069425413,20.6117390362,1003.43092258
1286.6607492,1398.32202223,871.904939439,1648.47033258,311.069425413,20.6117390362,1003.43092258
1592.28165071,1353.40748204,1274.6027732,1417.26968597,163.93273115,384.230988273,1260.28450969
1549.35198695,1964.15997855,2568.1615789,551.048041446,89.844355027,156.77558732,551.887207774
3237.38073857,2684.18568597,3006.50711538,2016.22901124,317.760789421,83.0650599921,4072.6517341
3192.17726444,603.992674235,1589.67971045,2261.12332582,73.1041993143,69.9647949418,1928.1481386
3276.73366882,379.660796944,1557.33665561,2272.00965178,170.914433278,235.438066525,2099.97412493
3445.57979455,159.398090104,1584.67121531,2333.87774248,164.866796149,306.480245359,2393.34238982
211.337864303,1215.86872874,2072.7288072,220.485253392,231.654006685,43.1022322496,366.818734889
319.019988466,1819.35105013,1261.23120608,53.3391039054,149.610891728,53.195313652,541.562019507
244.100319998,866.726890577,2688.94785447,179.482766711,183.73857347,236.370435303,494.628675245
297.660904073,811.47887846,2706.27621904,225.071185794,172.512257347,155.093994423,358.759762192
452.334530186,1024.93937671,1185.45799656,434.946736802,338.01508339,59.7273741243,683.710210619
351.386481016,317.191040579,596.516344598,886.700548075,205.145018898,119.554197593,822.245327202
351.386481016,317.191040579,596.516344598,886.700548075,205.145018898,119.554197593,822.245327202
530.102517807,591.803999296,836.392226931,906.065691817,165.127085433,386.535929092,856.662674827
1419.117564,2771.75062027,3755.79898309,1464.52226921,318.64944955,336.899992826,1501.56806159
578.308169063,1559.4600486,2717.73792005,599.476410217,327.079922373,115.858672079,1536.1374324
578.308169063,1559.4600486,2717.73792005,599.476410217,327.079922373,115.858672079,1536.1374324
578.308169063,1559.4600486,2717.73792005,599.476410217,327.079922373,115.858672079,1536.1374324
4708.58764864,1055.04689874,626.084941647,4664.66897616,119.587287053,267.293532581,4820.1245191
4708.58764864,1055.04689874,626.084941647,4664.66897616,119.587287053,267.293532581,4820.1245191
4703.63830457,400.936994332,1158.31591537,4694.59575149,270.816535364,254.799721995,4991.17509257
4269.91939451,933.486551105,2151.96184147,3640.44111308,185.100008214,181.019427838,4555.45641919
4184.07399442,1181.85730068,2330.36015834,3431.10913332,136.93412621,273.34666783,4516.79084287
423.787041418,1532.57824663,526.701435445,1725.00063715,151.518529531,122.446450764,1632.99756689
336.413171528,2089.99124291,763.212878125,1114.49157254,461.805745714,61.3959900412,1329.01564063
578.586874581,1150.80080245,1224.69265532,506.672604503,265.205135932,135.620341382,607.232404733
246.758399632,488.189176665,2576.94160191,366.753942253,179.821051989,199.321712538,407.823733473
246.758399632,488.189176665,2576.94160191,366.753942253,179.821051989,199.321712538,407.823733473
364.122854025,259.482508565,2474.87212538,548.023896223,108.913345096,76.5917042626,661.098316799
364.122854025,259.482508565,2474.87212538,548.023896223,108.913345096,76.5917042626,661.098316799
5257.83478266,1846.70408558,2259.75501949,2044.13732471,67.6662878843,76.7120921143,3199.39331498
2716.72757877,1026.03486938,4127.10837415,248.760429019,40.4026780719,147.295528045,1377.3226898
322.508204198,441.749946763,2666.68164376,619.247018821,129.798216203,275.275993137,136.184728783
578.872662316,476.216525247,2594.92228955,857.605013698,430.373867153,55.0671349351,370.391860118
578.872662316,476.216525247,2594.92228955,857.605013698,430.373867153,55.0671349351,370.391860118
1009.63993199,819.664480401,2567.33663776,683.700728114,278.346668357,187.378815964,828.29708672
3058.1627402,713.111586174,261.781043812,2960.60095665,129.393321621,288.032165764,2963.75619923
3163.02439202,578.972094551,399.712764354,3058.43906445,49.5180164351,276.03586642,3021.04606968
3663.52038192,164.372174895,937.750616913,3200.51634206,167.363477331,614.97065333,3337.83435848
4932.75557903,1528.28696789,1834.79283089,2336.05898339,393.118820263,139.388690468,3305.28271676
1662.65340404,1994.59313764,3482.60247525,1347.48855776,251.185661948,432.576681683,952.619366112
947.930864109,1524.65245751,2255.23577208,1009.24653426,386.034892922,220.33433624,724.128667248
408.009480739,396.227734291,886.763432178,1265.68594356,405.774546036,381.818384561,1024.00935721
311.909280906,854.132710135,1123.15319954,440.598623834,445.556301481,51.1702696097,552.896176091
311.909280906,854.132710135,1123.15319954,440.598623834,445.556301481,51.1702696097,552.896176091
311.909280906,854.132710135,1123.15319954,440.598623834,445.556301481,51.1702696097,552.896176091
530.6987943,1230.31131175,662.023393931,901.20374429,182.530100542,340.785469283,945.138909096
530.6987943,1230.31131175,662.023393931,901.20374429,182.530100542,340.785469283,945.138909096
530.6987943,1230.31131175,662.023393931,901.20374429,182.530100542,340.785469283,945.138909096
630.619940402,1459.99181149,414.15891999,1157.12274974,207.730899324,127.961073088,1184.52225232
738.325075631,1825.13433079,140.07652869,1427.38576078,414.533386077,248.618436748,1496.10630091
662.462847307,1967.26351942,207.681920359,1286.96376743,331.567614441,340.404071533,1467.87611071
564.351017606,2288.01831728,508.52662953,994.80829425,38.6794218112,414.830455597,1430.15730891
571.073974898,2399.89011473,623.836053218,906.292957351,142.279493835,376.609193091,1314.5512636
2533.46706206,1507.32842408,2418.16499958,854.971633997,221.572882075,125.274262351,367.840575384
4340.53715665,1116.50816681,2555.03971456,1427.74850757,354.960125371,398.304515638,2031.72116542
4665.32486074,1377.95963415,2169.37205044,1907.33219722,107.555835469,440.83972672,2782.4016413
254.247378884,659.25318886,264.402190175,1128.41414332,159.039425157,88.6295110179,909.426232414
1098.98654288,1300.75847619,2262.27605025,740.492530879,235.597746008,363.062945235,1235.67329934
1307.78438362,1488.29477725,2268.15311765,975.110214519,146.997503107,261.448527112,973.038427758
669.590556342,1036.57354014,2322.05797195,478.312581863,97.4974994817,94.0529117173,955.239045565
669.590556342,1036.57354014,2322.05797195,478.312581863,97.4974994817,94.0529117173,955.239045565
1007.05091948,1220.3386217,2251.23869766,620.95329422,198.626818896,431.183980625,1364.58035252
316.810772503,485.019372412,755.163335869,1063.75325721,303.403937929,271.487308313,1005.09827819
436.728414877,565.580173806,889.518198874,1099.14840434,337.130201976,402.571180531,1046.7208327
436.728414877,565.580173806,889.518198874,1099.14840434,337.130201976,402.571180531,1046.7208327
436.728414877,565.580173806,889.518198874,1099.14840434,337.130201976,402.571180531,1046.7208327
1115.05634176,320.122183061,1276.5241972,1274.15581795,107.577446229,924.589166814,677.389734364
1703.75295258,1609.56991164,2060.57838959,787.18317662,357.904050902,357.118713392,781.685680934
2064.19100189,446.290447554,1931.40691709,568.566634328,262.445070639,308.802921959,2204.8499175
2064.19100189,446.290447554,1931.40691709,568.566634328,262.445070639,308.802921959,2204.8499175
1994.03794264,209.451059004,279.720140451,1223.5083552,84.9522979016,295.302198776,993.535343091
2351.04057394,544.836087585,320.574804073,1331.2246356,79.988940452,323.299032079,1059.88292109
2316.99729726,1326.91564,445.931860076,1574.98456372,159.204380671,150.478658602,1039.29275411
2975.69557197,571.206446197,539.514736736,2851.56045616,284.704902229,71.5099071106,2735.47239798
305.620937278,2480.07842818,471.491043742,176.824189212,168.155521785,46.5688423567,1614.29112552
85.4119991326,1062.90021665,641.148984843,1022.41842963,48.0768848609,12.3338884687,837.733325035
545.16592279,1688.56247289,2454.42409192,370.965634017,326.213052905,77.9392789557,619.745014721
603.454267409,1499.15176278,2674.51172231,401.095318844,210.294048095,206.124720691,616.396728875
397.53603938,513.321019562,2242.87604927,428.697367785,117.181135647,102.464908487,275.823837101
1364.21139452,2230.72065597,838.723386066,370.772380402,387.934685581,89.0749217677,1366.79248472
1359.3122377,1674.13415399,680.649940596,1598.28621123,195.671922418,96.8257640983,710.198395398
1401.22094974,1653.03756995,755.676750874,1671.87007414,166.999584661,162.931371257,747.368893599
2863.96525395,1664.97905298,736.610248856,2845.72502121,139.676214192,201.055822376,3149.64111347
2889.60255863,1798.40034989,876.208897537,2883.22954819,58.9128222946,340.804616372,3177.01701234
607.765353285,773.771368018,1920.24635246,1029.73840255,28.5482548966,32.3125975847,533.813963671
607.765353285,773.771368018,1920.24635246,1029.73840255,28.5482548966,32.3125975847,533.813963671
444.451558222,718.037225648,1760.62977687,1109.11292653,160.805677975,48.2803869923,656.411029314
297.512553669,708.27757373,1584.70199516,1217.6895109,326.142747643,134.576533181,810.124601294
806.382902436,1251.69682877,782.520805102,1254.96480702,282.15725405,244.116526458,412.367760806
608.824690495,654.49347008,1940.33000564,1521.68937608,290.014843328,187.51845857,1876.68889715
1236.86201319,1746.25985145,1357.54069695,1294.3986783,229.744882846,121.418213294,1525.11628215
5714.6689636,1053.50408986,1451.41856755,5473.44852412,109.872410922,276.516257058,6003.23369307
778.945203505,1227.63387299,245.395533762,1567.92512088,255.581746062,399.707409651,1089.49729858
1122.19023567,1526.73665365,2062.57508359,1166.56008516,66.3762174992,410.615325255,761.054900122
1122.19023567,1526.73665365,2062.57508359,1166.56008516,66.3762174992,410.615325255,761.054900122
878.813371782,1468.2098638,1444.79624866,1327.98095111,191.852789701,150.951290211,1341.82655266
430.680237309,647.802742827,992.276857642,775.863881415,257.06383718,259.55337851,531.872730412
492.282418411,2108.33907899,1306.94343813,421.560351047,243.109451151,205.750742301,430.392746724
546.70214808,298.274716564,2071.59622297,656.261905774,112.760689046,158.331331802,416.780250862
547.88356745,244.610274146,2150.09973804,570.814664157,198.387173572,148.87679315,445.794374476
849.716205977,2094.488144,1441.15574777,513.257187032,161.593002579,82.3762778965,463.144371212
396.508388081,1817.80554063,1245.10002818,923.455220336,139.245053788,125.413112583,916.463870366
2036.61080383,2558.09445013,1555.11871035,2108.56861421,190.310929936,747.83061406,2321.37130065
2017.35759635,2587.87439612,1777.46120275,2115.90012907,147.383398758,643.747135118,2295.08137195
1578.57233451,2181.55221042,2854.391588,1314.82448382,190.731596925,190.731596925,2486.22264191
1571.70209593,2180.06609722,2826.16057502,1342.84087603,181.926116831,181.926116831,2462.36228349
202.791088115,788.168517019,2670.36612369,307.053368295,145.301140243,101.9986972,283.547265252
202.791088115,788.168517019,2670.36612369,307.053368295,145.301140243,101.9986972,283.547265252
319.474678568,1114.83583152,2356.86490489,284.801147043,81.3444196991,257.182769481,162.608826367
138.096409832,1165.72385039,2130.90586599,376.989642517,134.772612378,59.8645224028,410.571408065
1218.43067028,626.413994531,1480.45335227,1079.08586146,455.718717887,150.59955609,598.597788391
1449.91422576,1089.2976337,1252.7447083,1194.79134844,105.878574828,181.266750948,1450.02667568
1494.27024757,1186.07120166,1252.14318196,1277.14121855,65.1726127718,245.519554878,1374.38049199
1494.27024757,1186.07120166,1252.14318196,1277.14121855,65.1726127718,245.519554878,1374.38049199
2493.9384173,1323.26261046,2199.58281881,687.373569274,58.501014457,55.4537004713,590.915824303
2768.95263549,1586.40786001,2249.48609953,963.682615581,188.477210756,173.33982664,589.568295405
4149.2794152,925.207385389,2347.32448218,1619.89034483,353.833892278,572.355437124,2086.51770485
257.170819777,1000.68401202,1897.58593244,346.717944714,84.2629160827,154.972948378,499.278895166
836.140349897,1360.50996541,1503.64884472,484.754222883,195.111077385,68.1130203483,767.162637613
813.706942676,1459.44393461,1412.44818526,396.308045157,193.761054937,181.345942202,638.67052098
836.533979361,1446.97270046,1373.70426625,401.72312513,70.4530459307,220.043107644,600.152799884
468.0124213,1291.50252471,705.622376375,812.4144036,287.816534379,393.437539438,499.127251666
810.921377785,875.436322507,2145.78776173,495.014120588,139.340768969,210.838286262,753.488924535
607.3770239,1079.40885862,2358.11537651,571.363033445,92.370062896,12.3927967646,886.272020194
640.043895821,1811.84191758,3580.01298384,642.811430499,253.337138404,69.9981016438,1569.20325982
843.044969823,1933.34152962,3814.63311105,853.085364385,144.029525517,149.201222219,1717.11534137
1299.19543478,1634.65129035,937.182705141,1271.86252894,177.050975177,86.9550744576,1580.8532745
1701.6209348,1609.99517679,118.555398896,1536.31386051,254.09438391,453.61657135,1411.69183274
2950.58340482,435.287589137,1226.62555295,2579.78133653,56.5774455232,331.942802339,2187.73938264
3132.11885718,357.609799127,1404.90116102,2423.9180135,157.839656645,309.847101527,2197.21986332
